lemma;variant;domain
płazy tarczogłowe;1;46
płeć;1;4
płeć męska;1;4
płeć żeńska;1;4
płetewka;1;5
płetewka;2;5
płetewka;3;3
płetwa;1;5
płetwa;2;5
płetwa;3;3
płetwa;4;3
płetwa sterowa;1;3
płetwal;1;21
płetwal błękitny;1;21
płetwal Bryde’a;1;21
płetwal karłowaty;1;21
płetwal równikowy;1;21
płetwonogie;1;46
płetwonurek;1;15
płetwonurkowanie;1;2
płk;1;7
płocha;1;3
płochacz;1;21
płochacz;2;21
płochliwość;1;4
płochość;1;4
płocisko;1;3
płoć;1;21
płodność;1;4
płodność;2;4
płodozmian;1;2
płody;1;3
płodzenie;1;2
płodzenie;2;2
płomienie;1;16
płomiennica;1;17
płomiennica zimowa;1;17
płomień;1;16
płomień;2;16
płomień;3;9
płomień;4;19
płomyczek;1;16
płomyczek;2;9
płomyczek;3;16
płomyk;1;16
płomyk;2;16
płomyk;3;9
płomyk;4;17
płomykówka;1;21
płomykówka zwyczajna;1;21
płoneczka;1;3
płoneczka;2;17
płonica;1;19
płonienie;1;2
płonienie się;1;2
płonięcie;1;2
płonięcie;2;2
płonka;1;3
płonka;2;17
płonnik;1;17
płonnik cienki;1;17
płonnik jałowcowaty;1;17
płonnik pospolity;1;17
płonnik strojny;1;17
płonnik właściwy;1;17
płonniki;1;46
płonnikowate;1;46
płonnikowce;1;46
płoń;1;16
płosa;1;12
płoszenie;1;2
płoszenie;2;2
płoszenie się;1;23
płot;1;3
płot elektryczny;1;3
płotek;1;3
płotek;2;3
płotka;1;21
płotka;2;15
płotkarka;1;15
płotkarz;1;15
płowienie;1;2
płowienie;2;2
płoza;1;3
płoza;2;3
płoza;3;3
płożenie się;1;2
płóciennictwo;1;2
płód;1;3
płód;2;21
płód;3;6
płótnisko;1;3
płótnisko;2;3
płótno;1;3
płótno;2;3
płóz;1;3
płuca;1;5
płucko;1;5
płucna postać histiocytozy z komórek Langerhansa;1;16
płucnica;1;17
płucnica islandzka;1;17
płuco;1;5
płuco-serce;1;3
płucoserce;1;3
płucotchawka;1;4
płuczka;1;3
płuczka;2;3
płuczka;3;24
płucznia;1;3
pług;1;3
pług;2;8
pług dwuskibowy;1;3
pług jednoskibowy;1;3
pług koleśny;1;3
pług odśnieżny;1;3
pług śnieżny;1;3
pług talerzowy;1;3
pług trójskibowy;1;3
pług wieloskibowy;1;3
pługopiaskarka;1;3
płukanie;1;2
płukanka;1;3
płukanka;2;3
płycina;1;3
płycina;2;3
płycizna;1;12
płyn;1;24
płyn do kąpieli;1;3
płyn etylowy;1;24
płyn hamulcowy;1;24
płyn infuzyjny;1;24
płyn surowiczy;1;24
płyn ustrojowy;1;24
płynięcie;1;2
płynięcie;2;2
płynięcie;3;2
płynięcie;4;2
płynięcie;5;23
płynięcie;6;2
płynięcie;7;2
płynięcie;8;2
płynięcie;9;23
płynięcie pod prąd;1;2
płynięcie z prądem;1;2
płynność;1;4
płynność;2;26
płynność;3;4
płynność;4;4
płynność finansowa;1;18
płynność rynku;1;18
płyta;1;3
płyta;2;3
płyta;3;3
płyta;4;3
płyta audio CD;1;3
płyta chodnikowa;1;12
płyta długogrająca;1;3
płyta DVD;1;3
płyta dvd;2;3
płyta główna;1;3
płyta gramofonowa;1;3
płyta nagrobna;1;3
płyta paździerzowa;1;3
płyta postojowa;1;12
płyta winylowa;1;3
płytka;1;5
płytka;3;3
płytka;4;3
płytka;5;3
płytka drukowana;1;3
płytka krwi;1;14
płytkarz;1;15
płytki talerz;1;3
płytkość;1;4
płytoteka;1;11
pływ;1;16
pływactwo;1;6
pływacz;1;17
pływacz;2;21
pływacz drobny;1;17
pływacz krótkoostrygowy;1;17
pływacz mniejszy;1;17
pływacz pośredni;1;17
pływacz szary;1;21
pływacz średni;1;17
pływacz zachodni;1;17
pływaczka;1;15
pływaczowate;1;46
pływak;1;15
pływak;2;3
pływak;3;3
pływak;4;3
pływak żółtobrzeżek;1;21
pływalnia;1;3
pływalność;1;4
pływanie;1;2
pływanie;2;2
pływanie;3;2
pływanie;4;2
pływanie;5;2
pływanie;6;23
pływanie;7;2
pływka;1;14
pływomierz;1;3
Pm;1;24
pm;2;20
pnącze;1;17
PNB;1;20
pneuma;1;6
pneumatofor;1;3
pneumatofor;2;17
pneumatologia;1;6
pneumatyk;1;3
pneumatyk;2;3
pneumatyka;1;6
pneumokok;1;21
pneumonolog;1;15
pneumonologia;1;6
pneunomika;1;6
pniaczek;1;17
pniaczek;2;17
pniaczysko;1;17
pniaczysko;2;17
pniaczysko;3;17
pniak;1;5
pniak;2;17
pniak;3;17
Po;1;24
PO;2;11
PO-wiec;1;15
pobawienie;1;8
pobawienie;2;8
pobawienie się;1;8
pobiała;1;24
pobiałka;1;24
pobiałka;2;24
pobicie;1;8
pobicie;2;8
pobicie;3;8
pobicie;4;8
pobicie się;1;8
pobieganie;1;8
pobiegnięcie;1;8
pobielanie;1;2
pobielanie;2;2
pobielenie;1;8
pobielenie;2;8
pobielenie;3;8
pobielenie;4;8
pobielenie;5;8
pobielenie;6;8
pobielenie;7;8
pobieranie;1;2
pobieranie;2;2
pobieranie;3;2
pobieranie;4;2
pobieranie;5;2
pobieranie nauk;1;2
pobieranie się;1;2
pobijak;1;3
pobijanie;1;2
poblask;1;16
pobliże;1;12
pobłażanie;1;2
pobłażanie;2;4
pobłażliwość;1;4
pobłądzenie;1;8
pobłądzenie;2;8
pobłądzenie;3;8
pobłąkanie się;1;8
pobłocenie;1;8
pobłogosławienie;1;8
pobłogosławienie;2;8
pobłogosławienie;3;8
pobłysk;1;16
pobłyskiwanie;1;23
pobocze;1;12
pobojowisko;1;12
pobolewanie;1;2
poborca;1;15
poborowy;1;15
pobożnisia;1;15
pobożniś;1;15
pobożność;1;4
pobór;1;8
pobór;2;2
pobranie;1;8
pobranie;2;8
pobranie;3;8
pobranie;4;8
pobranie;5;8
pobranie;6;8
pobranie się;1;8
pobratymiec;1;15
pobratymiec;2;15
pobratymstwo;1;6
pobratymstwo;2;26
pobratymstwo;3;26
pobrudzenie;1;8
pobrudzenie się;1;8
pobrząkiwanie;1;2
pobrzeże;1;12
pobrzęk;1;16
pobrzękiwanie;1;2
pobrzmiewanie;1;23
pobrzmiewanie;2;23
pobudka;1;6
pobudka;2;7
pobudka;3;8
pobudka;4;3
pobudliwość;1;4
pobudowanie się;1;8
pobudzanie;1;2
pobudzanie;2;2
pobudzanie się;1;2
pobudzenie;1;8
pobudzenie;2;8
pobudzenie;3;9
pobudzenie seksualne;1;19
pobudzenie się;1;8
pobudziciel;1;15
pobujanie się;1;8
pobycie;1;8
pobyczenie się;1;8
pobyt;1;23
pocałowanie;1;8
pocałowanie się;1;8
pocałunek;1;2
pocenie się;1;2
pocenie się;2;2
pocerowanie;1;8
pochełpienie się;1;8
pochewka;1;14
pochewka;2;5
pochewka;3;3
pochewka;4;3
pochewkowce;1;46
pochlebca;1;15
pochlebczyni;1;15
pochlebianie;1;2
pochlebienie;1;8
pochlebstwo;1;7
pochlebstwo;2;13
pochlubienie się;1;8
pochłaniacz;1;3
pochłaniacz;2;3
pochłaniacz;3;24
pochłaniacz;4;3
pochłanianie;1;2
pochłanianie;2;2
pochłanianie;3;23
pochłanianie;4;2
pochłanianie;5;2
pochłanianie;6;2
pochłanianie;7;2
pochłanianie;8;19
pochłonięcie;1;8
pochłonięcie;2;8
pochłonięcie;3;8
pochłonięcie;4;8
pochłonięcie;5;8
pochłonięcie;6;8
pochłonięcie;7;8
pochmurnienie;1;8
pochmurnienie;2;2
pochodnia;1;3
pochodność;1;4
pochodzenie;1;23
pochodzenie;2;8
pochodzenie;3;2
pochodzenie;4;2
pochodzenie;5;23
pochodzenie w ...;1;8
pochodzik;1;8
pochodzik;2;11
pochopność;1;4
pochorowanie;1;8
pochorowanie się;1;8
pochorowanie się;2;8
pochowanie;1;8
pochowanie;2;8
pochowanie;3;8
pochowanie się;1;8
pochód;1;8
pochód;2;11
pochówek;1;8
pochrapywanie;1;2
pochrapywanie;2;2
pochrząkiwanie;1;2
pochrząkiwanie;2;2
pochrzyn;1;17
pochrzynowate;1;46
pochrzynowce;1;46
pochwa;1;3
pochwa;2;5
pochwalanie;1;2
pochwalenie;1;8
pochwalenie się;1;8
pochwała;1;13
pochwała;2;6
pochwica;1;16
pochwycenie;1;8
pochwycenie;2;8
pochwycenie;3;8
pochwycenie;4;8
pochwyt;1;3
pochwytanie;1;8
pochwytanie;2;8
pochylanie;1;2
pochylanie się;1;2
pochylanie się;2;2
pochylanie się;3;23
pochylanie się;4;2
pochylenie;1;8
pochylenie się;1;8
pochylenie się;2;8
pochylenie się;3;8
pochylnia;1;22
pochylnia;2;22
pochylnik;1;3
pochyłomierz;1;3
pochyłość;1;12
pociask;1;3
pociąg;1;3
pociąg;2;9
pociąg drogowy;1;3
pociąg fizyczny;1;9
pociąg holowniczy;1;3
pociąg marszrutowy;1;3
pociąg metra;1;3
pociąg miejscowy;1;3
pociąg międzynarodowy;1;3
pociąg osobowy;1;3
pociąg pancerny;1;3
pociąg pasażerski;1;3
pociąg pocztowy;1;3
pociąg pospieszny;1;3
pociąg przyspieszony;1;3
pociąg roboczy;1;3
pociąg sanitarny;1;3
pociąg superszybki;1;3
pociąg szpitalny;1;3
pociąg szybki;1;3
pociąg towarowy;1;3
pociąganie;1;2
pociąganie;2;8
pociąganie;3;23
pociąganie;4;2
pociąganie;5;2
pociąganie;6;2
pociąganie;7;2
pociąganie;8;2
pociąganie;9;2
pociąganie;10;2
pociąganie;11;23
pociąganie z butelki;1;2
pociąganie za sznurki;1;2
pociągnięcie;1;8
pociągnięcie;2;8
pociągnięcie;3;8
pociągnięcie;4;8
pociągnięcie;5;8
pociągnięcie;6;8
pociągnięcie;7;8
pociągnięcie;8;8
pociągnięcie;9;8
pociągnięcie;10;8
pociągnięcie;11;8
pociążek;1;3
pociążek;2;9
pociecha;1;15
pociecha;2;9
pociemnienie;1;8
pociemnienie;2;8
pociemnienie;3;8
pociemnienie;4;8
pocieranie;1;2
pocieszanie;1;2
pocieszenie;1;8
pocieszenie;2;9
pocieszyciel;1;15
pocieszycielka;1;15
pocięcie;1;8
pocięcie;2;8
pocięcie;3;8
pocięcie;4;8
pocięcie się;1;8
pocięcie się;2;8
pociot;1;15
pociotek;1;15
pociotka;1;15
pocisk;1;3
pocisk artyleryjski;1;3
pocisk balistyczny;1;3
pocisk kierowany;1;3
pocisk międzykontynentalny;1;3
pocisk odłamkowy;1;3
pocisk odrzutowy;1;3
pocisk powietrze-powietrze;1;3
pocisk powietrze-woda;1;3
pocisk powietrze-ziemia;1;3
pocisk przeciwlotniczy;1;3
pocisk przeciwokrętowy;1;3
pocisk przeciwpancerny;1;3
pocisk rakietowy;1;3
pocisk smugowy;1;3
pocisk woda-powietrze;1;3
pocisk ziemia-powietrze;1;3
pocket PC;1;3
pocwałowanie;1;8
pocwałowanie;2;8
pocwałowanie;3;8
początek;1;12
początek;2;25
początki;1;6
poczciarz;1;15
poczciwiec;1;15
poczciwina;1;15
poczciwość;1;4
poczekalnia;1;12
poczekanie;1;8
poczernienie;1;8
poczernienie;2;8
poczerwienienie;1;8
poczerwienienie;2;8
poczet;1;11
poczet;2;11
poczet;3;11
poczet sztandarowy;1;11
poczęcie;1;8
poczęcie;2;8
poczęcie się;1;8
poczęcie się;2;8
poczęstowanie;1;8
poczęstowanie;2;8
poczęstowanie się;1;8
poczęstunek;1;8
poczłapanie;1;8
poczłapanie;2;8
poczmistrz;1;15
poczochranie;1;8
poczołganie się;1;8
poczta;1;26
poczta;2;3
poczta;3;12
poczta elektroniczna;1;3
poczta elektroniczna;2;3
poczta głosowa;1;3
poczta lotnicza;1;26
poczta pantoflowa;1;2
poczta pneumatyczna;1;3
poczta polowa;1;26
pocztowiec;1;15
pocztówka;1;3
pocztylion;1;15
pocztylion;2;15
poczucie;1;8
poczucie;2;8
poczucie;3;8
poczucie;4;8
poczucie;5;9
poczucie beznadziei;1;9
poczucie beznadziejności;1;9
poczucie bezsensowności;1;9
poczucie bezsensu;1;9
poczucie humoru;1;4
poczucie niższości;1;9
poczucie się;1;8
poczucie się;2;8
poczucie winy;1;9
poczucie własnej godności;1;9
poczucie własnej wartości;1;9
poczuwanie się;1;23
poczwara;1;21
poczwara;2;21
poczwarka;1;21
poczwarność;1;4
poczynanie;1;2
poczynanie;2;8
poczynanie sobie;1;2
poczynienie;1;8
poczynienie;2;8
poczytalność;1;4
poczytanie;1;8
poczytanie;2;8
poczytanie się;1;8
poczytność;1;4
poczytywanie;1;2
poczytywanie się;1;2
poćwiartowanie;1;8
poćwiczenie;1;8
poćwiczenie;2;8
podagra;1;19
podagrycznik;1;17
podagrycznik pospolity;1;17
podajnik;1;3
podanie;1;8
podanie;2;8
podanie;3;8
podanie;4;8
podanie;5;8
podanie;6;20
podanie;7;3
podanie;8;7
podanie;9;8
podanie się;1;8
podanie się;2;8
podanie się do dymisji;1;8
podanko;1;3
podarcie;1;8
podarcie;2;8
podarcie się;1;8
podarcie się;2;8
podarcie się;3;8
podareczek;1;18
podarek;1;18
podarowanie;1;8
podarowanie;2;8
podarowanie;3;8
podarowanie sobie;1;8
podaruneczek;1;18
podarunek;1;18
podatek;1;18
podatek;2;18
podatek akcyzowy;1;18
podatek bezpośredni;1;18
podatek dochodowy;1;18
podatek dochodowy od osób prawnych;1;18
podatek gruntowy;1;18
podatek kominowy;1;18
podatek konsumpcyjny;1;18
podatek leśny;1;18
podatek od czynności cywilnoprawnych;1;18
podatek od dochodów osobistych;1;18
podatek od gier;1;18
podatek od nieruchomości;1;18
podatek od posiadania psa;1;18
podatek od przedsiębiorstw;1;18
podatek od spadków i darowizn;1;18
podatek od środków transportowych;1;18
podatek od towarów i usług;1;18
podatek pogłówny;1;18
podatek pośredni;1;18
podatek progresywny;1;18
podatek rolny;1;18
podatek wyrównawczy;1;18
podatniczka;1;15
podatnik;1;15
podatność;1;4
podawanie;1;2
podawanie;2;2
podawanie;3;2
podawanie;4;2
podawanie;5;2
podawanie się;1;2
podawanie się;2;2
podawanie się do dymisji;1;2
podawanie sobie rąk;1;2
podawarka;1;3
podaż;1;18
podaż doskonale elastyczna;1;20
podaż elastyczna;1;20
podaż jednostkowa;1;20
podaż mało elastyczna;1;20
podaż nieelastyczna;1;20
podaż pieniądza;1;20
podaż pracy;1;18
podaż zagregowana;1;20
podążanie;1;2
podążenie;1;8
podbaldach;1;17
podbarwianie;1;2
podbarwianie;2;2
podbarwienie;1;8
podbarwienie;2;8
podbiał;1;17
podbicie;1;8
podbicie;2;8
podbicie;3;8
podbicie;4;5
podbicie;5;12
podbicie ... bębenka;1;8
podbicie ceny;1;8
podbieg;1;12
podbieganie;1;2
podbieganie;2;2
podbiegnięcie;1;8
podbiegnięcie;2;8
podbierak;1;3
podbieranie;1;2
podbijak;1;3
podbijanie;1;2
podbijanie;2;2
podbijanie;3;2
podbijanie ... bębenka;1;2
podbijanie ceny;1;2
podbijarka;1;3
podbijarka torowa;1;3
podbój;1;8
podbródek;1;5
podbródek;2;3
podbródek;3;3
podbrzeźniak;1;17
podbrzusze;1;5
podbudowa;1;3
podbudowa;2;6
podbudowanie;1;8
podbudowanie;2;8
podbudowanie;3;8
podbudowanie się;1;8
podbudowywanie;1;2
podbudowywanie;2;2
podbudowywanie;3;2
podbudowywanie się;1;23
podbudówka;1;3
podburzanie;1;2
podburzenie;1;8
podburzyciel;1;15
podcast;1;7
podcasting;1;7
podchloryn;1;24
podchmielenie sobie;1;8
podchody;1;2
podchody;2;2
podchody;3;2
podchodzenie;1;2
podchodzenie;2;2
podchodzenie;3;2
podchodzenie;4;2
podchorąża;1;15
podchorążak;1;15
podchorążówka;1;6
podchorąży;1;15
podchód;1;2
podchwycenie;1;8
podchwycenie;2;8
podchwycenie;3;8
podchwycenie;4;8
podchwytywanie;1;2
podchwytywanie;2;2
podchwytywanie;3;23
podciąg;1;3
podciąg;2;3
podciąganie;1;2
podciąganie;2;2
podciąganie;3;2
podciąganie;4;2
podciągnięcie;1;8
podciągnięcie;2;8
podciągnięcie;3;8
podciągnięcie;4;8
podciągnik;1;3
podciągnik hydrauliczny;1;3
podciągnik klinowy;1;3
podciągnik śrubowy;1;3
podciągnik zaciskowy;1;3
podciągnik zębatkowy;1;3
podcienie;1;12
podcień;1;12
podcięcie;1;8
podcięcie;2;8
podcięcie;3;8
podcięcie;4;8
podcięcie;5;12
podcięcie;7;8
podcinanie;1;2
podcinanie;2;2
podcinanie;3;2
podcinanie;4;2
podciśnienie;1;16
podciśnienie tętnicze;1;19
podczaszy;1;15
podczepianie;1;2
podczepienie;1;8
podczerwień;1;16
podczłowiek;1;15
podczołganie się;1;8
podczołgiwanie się;1;2
podczytywanie;1;2
poddana;1;15
poddanie;1;8
poddanie;2;8
poddanie;3;8
poddanie partii;1;8
poddanie próbie;1;8
poddanie się;1;8
poddanie się;2;8
poddany;1;15
poddany;2;15
poddaństwo;1;26
poddasze;1;12
poddawanie;1;2
poddawanie;2;2
poddawanie;3;2
poddawanie partii;1;2
poddawanie próbie;1;2
poddawanie się;1;2
poddawanie się;2;2
poddostawca;1;26
poddział;1;26
poddzierżawa;1;18
poddzierżawca;1;15
podebranie;1;8
podegranie;1;8
podejmowanie;1;2
podejmowanie;2;2
podejmowanie;3;2
podejmowanie;4;2
podejmowanie;5;2
podejmowanie decyzji;1;2
podejmowanie prób;1;2
podejmowanie się;1;2
podejmowanie starań;1;2
podejmowanie wysiłków;1;2
podejrzany;1;15
podejrzenie;1;8
podejrzenie;2;6
podejrzenie;3;6
podejrzewanie;1;2
podejrzewanie;2;2
podejrzewanie się;1;2
podejrzewanie się;2;2
podejrzliwość;1;4
podejście;1;8
podejście;2;6
podejście;3;8
podejście;4;8
podejście;5;8
podejście;6;8
podejście;7;12
podejźrzon;1;17
podekscytowanie;1;8
podekscytowanie;2;9
podekscytowanie się;1;8
podenerwowanie;1;8
podenerwowanie;2;8
podenerwowanie się;1;8
podenerwowanie się;2;8
podeptanie;1;8
podeptanie;2;8
poderwanie;1;8
poderwanie;2;8
poderwanie;3;8
poderwanie;4;8
poderwanie;5;8
poderwanie się;1;8
poderżnięcie;1;8
podesłanie;1;8
podesłanie;2;8
podesłanie;3;8
podest;1;3
podest;2;3
podest;3;12
podeszły wiek;1;25
podeszwa;1;5
podeszwa;2;3
podetknięcie;1;8
podfrunięcie;1;8
podfrunięcie;2;8
podfruwajka;1;15
podfruwanie;1;2
podfruwanie;2;2
podgardlanka;1;10
podgardle;1;10
podgardle;2;5
podgardle;3;3
podgatunek;1;46
podgięcie;1;8
podginanie;1;2
podgląd;1;2
podgląd;2;3
podglądactwo;1;2
podglądacz;1;15
podglądanie;1;23
podglądanie;2;2
podglądnięcie;1;8
podglebie;1;24
podgłaśnianie;1;2
podgłośnienie;1;8
podgłówek;1;3
podgorzałka;1;21
podgórze;1;12
Podgórze;2;12
podgrodzie;1;12
podgromada;1;46
podgromada;2;11
podgrupa;1;11
podgryzacz;1;15
podgryzanie;1;2
podgryzanie;2;2
podgryzienie;1;8
podgrzanie;1;8
podgrzanie;2;8
podgrzanie się;1;8
podgrzewacz;1;3
podgrzewacz;2;3
podgrzewalnia;1;3
podgrzewanie;1;2
podgrzewanie;2;2
podgrzewanie się;1;2
podgrzybek;1;17
podgrzybek zajączek;1;17
Podhalanin;1;15
Podhalanka;1;15
Podhale;1;12
podharcmistrz;1;15
podharcmistrz;2;7
podhasło;1;7
podiatria;1;6
podinspektor;1;15
podium;1;12
podiwanienie;1;8
podjadacz;1;15
podjadanie;1;2
podjadanie;2;2
podjadanie;3;2
podjadanie;4;2
podjazd;1;12
podjazd;2;12
podjazdówka;1;8
podjazdy;1;2
podjechanie;1;8
podjechanie;2;8
podjechanie;3;8
podjechanie;4;8
podjednostka;1;26
podjednostka;2;20
podjedzenie;1;8
podjedzenie;2;8
podjedzenie;3;8
podjezdek;1;21
podjeżdżanie;1;2
podjeżdżanie;2;2
podjeżdżanie;3;2
podjeżdżanie;4;2
podjęcie;1;8
podjęcie;2;8
podjęcie;3;8
podjęcie;4;8
podjęcie;5;8
podjęcie decyzji;1;6
podjęcie decyzji;2;8
podjęcie próby;1;8
podjęcie się;1;8
podjęcie się;2;8
podjęcie starań;1;8
podjęcie wysiłków;1;8
podjudzacz;1;15
podjudzanie;1;2
podjudzenie;1;8
podkadzanie;1;2
podkadzenie;1;8
podkamionka;1;21
podkanclerz;1;15
podkanclerzy;1;15
podkanclerzyna;1;15
Podkarpacie;1;12
podkasanie;1;8
podkasaniec;1;15
podkasaniec;2;21
podkast;1;7
podkasting;1;7
podkasywanie;1;2
podklasa;1;46
podklasa;2;11
podkład;1;12
podkład;2;3
podkład;3;3
podkład;4;3
podkład;5;17
podkład;6;3
podkład;7;24
podkładanie;1;2
podkładanie;2;2
podkładanie;3;2
podkładanie;4;2
podkładka;1;3
podkładka;2;3
podkładka;3;7
podkładka;4;17
podkładzina;1;3
podkochiwanie się;1;23
podkolan;1;17
podkolan biały;1;17
podkolan zielonawy;1;17
podkolanówka;1;3
podkomisarz;1;15
podkomisja;1;11
podkomitet;1;26
podkomorostwo;1;11
podkomorzanka;1;15
podkomorzy;1;15
podkomorzyna;1;15
podkop;1;12
podkopanie;1;8
podkopanie;2;8
podkopanie się;1;8
podkopywanie;1;2
podkopywanie;2;2
podkopywanie się;1;2
podkoszulek;1;3
podkowa;1;3
podkowcowate;1;46
podkowiak;1;3
podkowiec;1;21
podkowiec duży;1;21
podkowiec mały;1;21
podkóweczka;1;3
podkóweczka;2;3
podkóweczka;3;22
podkóweczka;4;3
podkówka;1;3
podkówka;2;3
podkówka;3;22
podkówka;4;3
podkpiwanie;1;2
podkradanie;1;2
podkradanie się;1;2
podkradzenie;1;8
podkradzenie się;1;8
podkreślanie;1;2
podkreślanie;2;2
podkreślenie;1;8
podkreślenie;2;8
podkreślenie;3;22
podkręcanie;1;2
podkręcanie;2;2
podkręcanie;3;2
podkręcanie;4;2
podkręcenie;1;8
podkręcenie;2;8
podkręcenie;3;8
podkręcenie;4;8
podkrólestwo;1;46
podkrzew;1;17
podkucie;1;8
podkucie;2;8
podkucie;3;8
podkulanie;1;2
podkulenie;1;8
podkultura;1;6
podkupienie;1;8
podkupywanie;1;2
podkurczanie;1;2
podkurczenie;1;8
podkurek;1;10
podkurek;2;10
podkurek;3;25
podkuwacz;1;15
podkuwanie;1;2
podkuwanie;2;2
podkuwka;1;3
podkwiatek;1;17
podlanie;1;8
podlanie;2;8
Podlasiaczka;1;15
Podlasiak;1;15
Podlasianin;1;15
Podlasianka;1;15
Podlasie;1;12
Podlasiuk;1;15
podlatywanie;1;2
podlatywanie;2;2
podlec;1;15
podlecenie;1;8
podlecenie;2;8
podleganie;1;2
podleganie;2;23
podleganie;3;23
podleganie;4;23
podległość;1;23
podlenie;1;2
podlewanie;1;2
podlewanie;2;2
podliczanie;1;2
podliczenie;1;8
podlizanie się;1;8
podlizywanie się;1;2
podlotek;1;15
podludzie;1;11
podłamanie;1;8
podłamanie się;1;8
podłamanie się;2;8
podłamywanie;1;2
podłamywanie się;1;2
podłamywanie się;2;23
podłączanie;1;2
podłączanie;2;2
podłączanie;3;2
podłączanie się;1;2
podłączanie się;2;2
podłączenie;1;8
podłączenie;2;8
podłączenie;3;2
podłączenie;4;8
podłączenie;5;3
podłączenie się;1;8
podłączenie się;2;8
podłodzie;1;12
podłoga;1;12
podłoga;2;3
podłogowy monitor sceniczny;1;3
podłokietnik;1;3
podłostka;1;4
podłostka;2;8
podłość;1;4
podłość;2;8
podłoże;1;12
podłoże;2;24
podłoże;3;3
podłoże;4;26
podłożenie;1;8
podłożenie;2;8
podłożenie;3;8
podłożenie;4;8
podłużanie;1;2
podłużenie;1;8
podłużnia;1;3
podłużnica;1;3
podmakanie;1;2
podmalowanie;1;8
podmalowywanie;1;2
podmalówka;1;3
podmiana;1;3
podmienianie;1;2
podmienienie;1;8
podmiot;1;15
podmiot;2;7
podmiot;3;15
podmiot domyślny;1;7
podmiot gospodarczy;1;26
podmiot gramatyczny;1;7
podmiot liryczny;1;7
podmiot logiczny;1;7
podmiot powiązany;1;26
podmiot rozwinięty;1;7
podmiot zasadniczy;1;7
podmiotowość;1;4
podmokłość;1;4
podmoknięcie;1;8
podmuch;1;16
podmuch;2;16
podmuch;3;6
podmuchanie;1;2
podmurówka;1;12
podmuszek;1;16
podmuszek;2;16
podmuszek;3;6
podmycie;1;8
podmycie;2;8
podmycie się;1;8
podmywanie;1;2
podmywanie;2;2
podmywanie się;1;2
podnajem;1;2
podnajem;2;18
podnajemca;1;15
podnajmowanie;1;2
podnajmowanie;2;2
podniebienie;1;4
podniebienie;2;5
podniebienie miękkie;1;5
podniebienie twarde;1;5
podniecanie;1;2
podniecanie;2;2
podniecanie;3;2
podniecanie się;1;2
podniecenie;1;8
podniecenie;2;8
podniecenie;3;8
podniecenie;4;4
podniecenie;5;9
podniecenie się;1;8
podniesienie;1;8
podniesienie;2;8
podniesienie;3;8
podniesienie;4;8
podniesienie;5;8
podniesienie;6;8
podniesienie;7;8
podniesienie;8;8
podniesienie;9;8
podniesienie;10;8
podniesienie;11;8
podniesienie;12;8
podniesienie;13;8
podniesienie;14;8
podniesienie;15;8
podniesienie głowy;1;8
podniesienie na duchu;1;8
podniesienie się;1;8
podniesienie się;2;8
podniesienie się;3;8
podniesienie się;4;8
podnieta;1;16
podnieta;2;26
podniosłość;1;23
podniszczenie;1;8
podnoszenie;1;2
podnoszenie;2;2
podnoszenie;3;2
podnoszenie;4;2
podnoszenie;5;2
podnoszenie;6;2
podnoszenie;7;2
podnoszenie;8;2
podnoszenie;9;2
podnoszenie;10;2
podnoszenie;11;2
podnoszenie;12;2
podnoszenie;13;2
podnoszenie;14;2
podnoszenie ciężarów;1;2
podnoszenie głowy;1;2
podnoszenie na duchu;1;2
podnoszenie się;1;2
podnoszenie się;2;2
podnoszenie się;3;2
podnoszenie się;4;2
podnośnik;1;3
podnóże;1;14
podnóżek;1;3
podnóżek;2;3
podnóżek;3;15
podobanie się;1;8
podobiadek;1;10
podobieństwo;1;6
podobieństwo zakończeń;1;7
podobizna;1;3
podobizna;2;3
podobóz;1;12
podobóz;2;12
podobrazie;1;3
pododdział;1;11
podoficer;1;15
podoficer marynarki;1;15
podoficer żeglugi;1;15
podoficerzyna;1;15
podogonie;1;3
podogonie;2;5
podokiennik;1;3
podokres;1;25
podokręg;1;26
podolbrzym;1;14
Podole;1;12
podologia;1;6
podołanie;1;8
podołek;1;12
podomka;1;3
podopieczna;1;15
podopieczny;1;15
podorywka;1;14
podorywka;2;2
podotykanie;1;8
podowiadywanie się;1;8
podpadanie;1;2
podpadanie pod ...;1;23
podpadnięcie;1;8
podpalacz;1;15
podpalaczka;1;15
podpalanie;1;2
podpalanie;2;2
podpalanie;3;2
podpalenie;1;8
podpalenie;2;8
podpalenie;3;8
podpałka;1;24
podpałka;2;2
podparcie;1;8
podparcie;2;3
podparcie się;1;8
podpasanie;1;2
podpasanie;2;2
podpasienie;1;8
podpasienie;2;8
podpasienie;3;8
podpaska;1;3
podpatrywacz;1;15
podpatrywanie;1;2
podpatrywanie;2;23
podpatrzenie;1;8
podpicie;1;8
podpieczenie;1;8
podpiekanie;1;2
podpiekanie;2;2
podpieprzanie;1;2
podpieprzenie;1;8
podpieranie;1;2
podpieranie;2;2
podpieranie się;1;2
podpierdalanie;1;2
podpierdolenie;1;8
podpierdzielanie;1;2
podpierdzielenie;1;8
podpięcie;1;8
podpięcie;2;8
podpinanie;1;2
podpinanie;2;2
podpinka;1;3
podpinka;2;3
podpinka;3;3
podpis;1;7
podpis;2;3
podpis;3;7
podpis elektroniczny;1;7
podpisanie;1;8
podpisanie;2;8
podpisanie się;1;8
