lemma;variant;domain
amatorstwo;2;zwz
amatorstwo;3;umy
amatorszczyzna;1;cech
Amazonia;1;msc
amazonka;1;os
amazonka;2;os
Amazonka;3;rz
amazonka;4;zw
Amazonka;5;os
amazonka;6;wytw
amba;1;por
ambaras;1;czuj
ambasada;1;msc
ambasador;1;os
ambasador;2;os
ambasador nadzwyczajny;1;os
ambasadorka;1;os
ambasadorka;2;os
ambasadorostwo;1;grp
ambasadorowa;1;os
ambasadorowanie;1;czy
ambasadorstwo;1;st
ambasadorstwo;2;grp
Amber Gold;1;zwz
ambicja;1;czuj
ambicja;2;czuj
ambicjusz;1;os
ambicyjka;1;czuj
ambicyjka;2;czuj
ambient;1;umy
ambit;1;msc
ambitus;1;il
ambiwalencja;1;umy
ambiwalentność;1;cech
amboceptor;1;sbst
ambona;1;msc
ambona;2;msc
ambona;3;rz
ambonka;1;wytw
ambra;1;sbst
ambra;2;rsl
ambra;3;wytw
ambrazura;1;msc
ambrazura;2;wytw
ambrowiec;1;rsl
ambrozja;1;jedz
ambrozja;2;jedz
ambrozja;3;st
ambulans;1;wytw
ambulatorium;1;msc
ambystoma;1;zw
ambystoma krecia;1;zw
ambystoma meksykańska;1;zw
ambystoma meksykańska;2;zw
ambystoma plamista;1;zw
ambystoma tygrysia;1;zw
ambystoma znad Pacyfiku;1;zw
ambystomowate;1;sys
ameba;1;zw
amebocyt;1;rz
ameboza;1;prc
amen;1;por
ameryk;1;sbst
Ameryka;1;msc
Ameryka;2;msc
Ameryka;3;msc
Ameryka Centralna;1;msc
Ameryka Łacińska;1;msc
Ameryka Południowa;1;msc
Ameryka Północna;1;msc
Ameryka Środkowa;1;msc
Amerykaniec;1;os
amerykaniec;2;os
Amerykanin;1;os
Amerykanin;2;os
amerykanista;1;os
amerykanistka;1;os
amerykanistyka;1;umy
amerykanizacja;1;prc
amerykanizm;1;umy
amerykanizm;2;por
amerykanizowanie;1;czy
amerykanizowanie;2;czy
amerykanizowanie się;1;czy
Amerykanka;1;os
Amerykanka;2;os
amerykanka;3;wytw
Amerykańsko-Żydowski Połączony Komitet Pomocy;1;grp
amerykańskość;1;cech
amerykańszczyzna;1;umy
ametropia;1;zj
ametyst;1;rz
amfa;1;sbst
amfetamina;1;sbst
amfetaminiarz;1;os
amfibia;1;wytw
amfibia;2;wytw
amfibia;3;zw
amfibol;1;rz
amfibolia;1;por
amfibolit;1;sbst
amfibologia;1;por
amfibrach;1;il
amfiktionia;1;zwz
amfilada;1;msc
amfisbena;1;zw
amfisbena;2;zw
amfiteatr;1;msc
amfiteatr;2;msc
amfitrion;1;os
amfora;1;wytw
amid;1;sbst
amikoszoneria;1;por
amimia;1;zj
amina;1;sbst
aminek;1;rsl
aminek egipski;1;rsl
aminek większy;1;rsl
aminek zębodłubka;1;rsl
aminoalkohol;1;sbst
aminobenzen;1;sbst
aminofenazon;1;wytw
aminokwas;1;rz
aminoplast;1;wytw
aminotransferaza;1;rz
amisz;1;os
amnestia;1;zdarz
amnestionowanie;1;czy
amnestiowanie;1;czy
amnezja;1;prc
amniopunkcja;1;zdarz
amok;1;st
amok;2;czuj
amok;3;czuj
amon;1;sbst
amoniak;1;sbst
amonifikacja;1;prc
amonit;1;zw
amonit;2;wytw
amonity;1;sys
Amor;1;os
amoralista;1;os
amoralizm;1;umy
amoralność;1;cech
amorek;1;wytw
amorfizm;1;cech
amorka;1;wytw
amortyzacja;1;pos
amortyzacja;2;czy
amortyzator;1;wytw
amortyzowanie;1;czy
amortyzowanie;2;czy
amortyzowanie;3;czy
amory;1;zdarz
amper;1;il
amperogodzina;1;il
amperometr;1;wytw
amperomierz;1;wytw
amperominuta;1;il
amperosekunda;1;il
amperowolt;1;il
amperozwój;1;il
ampicylina;1;sbst
ampla;1;wytw
ampla;2;wytw
ampla;3;wytw
ampleksus;1;czy
amplifikacja;1;por
amplifikacja;2;por
amplifikacja;3;por
amplifikator;1;wytw
amplituda;1;il
amplituner;1;wytw
ampuła;1;il
ampułka;1;il
ampułka;2;wytw
amputacja;1;zdarz
amputowanie;1;czy
amputowanie;2;czy
Amsterdam;1;msc
amulet;1;wytw
amulet;2;wytw
amunicja;1;wytw
amunicja kulowa;1;wytw
amunicja śrutowa;1;wytw
amur;1;zw
Amur;2;rz
amylaza;1;sbst
amylofagia;1;zj
amyloid;1;sbst
amyloidoza;1;prc
anabaptysta;1;os
anabaptystka;1;os
anabaptyzm;1;zwz
anabioza;1;st
anabolik;1;sbst
anabolizm;1;prc
anachoreta;1;os
anachoretyzm;1;cel
anachroniczność;1;cech
anachronizm;1;por
anachronizm;2;wytw
anadiploza;1;por
anaerobiont;1;rz
anafaza;1;zj
anafilaksja;1;zdarz
anafora;1;por
anaglif;1;wytw
anagram;1;por
anagramowanie;1;czy
anakolut;1;por
anakonda;1;zw
anakreontyk;1;wytw
anakruza;1;por
anakruza;2;por
analeptyk;1;wytw
analfabeta;1;os
analfabeta;2;os
analfabetka;1;os
analfabetka;2;os
analfabetyzm;1;umy
analfabetyzm;2;umy
analfabetyzm wtórny;1;umy
analgetyk;1;wytw
analgezja;1;st
analityczka;1;os
analityczka;2;os
analityk;1;os
analityk;2;os
analityk;3;os
analityk;4;os
analityka;1;umy
analiza;1;czy
analiza;2;por
analiza;3;umy
analiza bilansu;1;umy
analiza branżowa;1;umy
analiza chemiczna;1;umy
analiza ekonomiczna;1;pos
analiza finansowa;1;umy
analiza fourierowska;1;umy
analiza fundamentalna;1;umy
analiza jakości i ilości;1;umy
analiza konkurencji;1;umy
analiza kosztów;1;umy
analiza literacka;1;umy
analiza marketingowa;1;umy
analiza matematyczna;1;umy
analiza otoczenia;1;umy
analiza porfelowa;1;umy
analiza sektorowa;1;umy
analiza składniowa;1;umy
analiza struktury kosztów;1;umy
analiza sytuacji;1;umy
analiza techniczna;1;umy
analiza wariancyjna;1;umy
analiza wartości;1;umy
analiza wewnętrzna;1;umy
analiza wrażliwości;1;umy
analiza wskaźnikowa;1;umy
analizator;1;wytw
analizator różnicowy;1;wytw
analizator składniowy;1;wytw
analizowanie;1;czy
analizowanie;2;czy
analizowanie;3;czy
analogia;1;zdarz
analogia;2;por
analogia;3;umy
analogiczność;1;umy
analogizm;1;umy
analogon;1;umy
analogowy komputer balistyczny;1;wytw
anamneza;1;por
anamneza;2;umy
anamneza;3;por
anamorfoza;1;czy
ananas;1;jedz
ananas;2;rsl
ananasówka;1;sbst
ananim;1;por
anapest;1;il
anapsydy;1;sys
anarchia;1;st
anarchia;2;cech
anarchista;1;os
anarchista;2;os
anarchistka;1;os
anarchistka;2;os
anarchizacja;1;zwz
anarchizm;1;zwz
anarchizm;2;umy
anarchizm komunistyczny;1;umy
anarchizm syndykalistyczny;1;umy
anarchizowanie;1;czy
anarchizowanie;2;czy
anarchokomunizm;1;umy
anarchosyndykalista;1;os
anarchosyndykalizm;1;umy
anartria;1;prc
anastomoza;1;zj
anastomoza;2;czc
anastomoza;3;zj
anastomoza;4;zj
anastomoza chirurgiczna;1;wytw
anastomoza naczyniowa;1;czc
anastomoza patologiczna;1;zj
anastrofa;1;por
anastygmat;1;wytw
anataz;1;rz
anatema;1;por
anatoksyna;1;sbst
anatom;1;os
anatomia;1;umy
anatomia;2;umy
anatomia chirurgiczna;1;umy
anatomia człowieka;1;umy
anatomia funkcjonalna;1;umy
anatomia kliniczna;1;umy
anatomia makroskopowa;1;umy
anatomia mikroskopowa;1;umy
anatomia opisowa;1;umy
anatomia patologiczna;1;umy
anatomia porównawcza zwierząt;1;umy
anatomia prawidłowa;1;umy
anatomia radiologiczna;1;umy
anatomia rozwojowa;1;umy
anatomia stomatologiczna;1;umy
anatomia topograficzna;1;umy
anatomia warstwowa;1;umy
anatomopatolog;1;os
anatopodon;1;por
anchois;1;jedz
ancymon;1;os
ancymonek;1;os
andaluzyt;1;rz
andante;1;por
andante;2;por
andezyt;1;sbst
Andora;1;grp
Andorczyk;1;os
Andorka;1;os
andragogika;1;umy
androfobia;1;czuj
androgen;1;rz
androginia;1;zj
androginia;2;cech
androginia;3;st
androgynia;1;st
androgynia;2;cech
androgynia;3;zj
androgynia;4;umy
android;1;wytw
android;2;wytw
androkefalizm;1;por
androlog;1;os
andrologia;1;umy
androny;1;por
andropauza;1;zj
andrus;1;os
andrychowianin;1;os
andrychowianka;1;os
Andrychów;1;msc
andrzejki;1;zdarz
andynizm;1;czy
anegdociarz;1;os
anegdota;1;por
anegdoteczka;1;por
anegdotka;1;por
aneks;1;msc
aneks;2;wytw
aneksja;1;czy
aneksjonista;1;grp
aneksjonizm;1;zwz
anektowanie;1;czy
anektowanie;2;czy
anemia;1;prc
anemiczka;1;os
anemiczność;1;cech
anemik;1;os
anemochor;1;rsl
anemochoria;1;zj
anemogamia;1;cech
anemoklinograf;1;wytw
anemometr;1;wytw
anemon;1;rsl
anemonina;1;sbst
anemoskop;1;wytw
aneroid;1;wytw
anestetyk;1;wytw
anestetyka;1;umy
anestezja;1;zdarz
anestezjolog;1;os
anestezjologia;1;umy
anestezjolożka;1;os
anewryzm;1;zj
angaż;1;zwz
angażowanie;1;czy
angażowanie;2;czy
angażowanie się;1;czy
angażowanie się;2;czy
angelologia;1;umy
angeologia;1;umy
Angielka;1;os
angielska flegma;1;cech
angielskość;1;cech
angielszczenie;1;czy
angielszczyzna;1;por
angina;1;prc
angina Ludwiga;1;zj
anginka;1;rsl
anginowiec;1;rsl
angiogeneza;1;prc
angiografia;1;czy
angiolog;1;os
angiologia;1;umy
angioplastyka;1;cech
angioskop;1;wytw
angiotensynogenaza;1;rz
anglez;1;por
anglez;2;czc
anglezowanie;1;czy
anglezowanie;2;czy
Anglia;1;msc
Anglia;2;zwz
anglicyzm;1;por
anglik;1;zw
Anglik;2;os
anglikanin;1;os
anglikanizm;1;zwz
anglikanka;1;os
anglista;1;os
anglista;2;os
anglistka;1;os
anglistka;2;os
anglistyka;1;msc
anglistyka;2;umy
anglistyka;3;zwz
anglizowanie;1;czy
angloarab;1;zw
anglofil;1;os
anglofilka;1;os
anglofob;1;os
anglofobka;1;os
Anglosas;1;os
Anglosaska;1;os
anglosaska jednostka objętości;2;il
angoba;1;sbst
angobowanie;1;czy
angora;1;wytw
angora;2;zw
angorka;1;zw
angstrem;1;il
anhydraza;1;rz
anhydryt;1;rz
anhydrytowiec;1;rz
anhydrytyt;1;rz
anielenie;1;czy
anielica;1;os
anielskość;1;cech
anielstwo;1;grp
anielstwo;2;cech
anihilacja;1;prc
anilana;1;wytw
anilana;2;wytw
anilina;1;sbst
anima;1;umy
animacja;1;wytw
animacja;2;czy
animalista;1;os
animalista;2;os
animalistka;1;os
animalistka;2;os
animalistyka;1;umy
animalizm;1;umy
animator;1;os
animator;2;os
animator;3;os
animator liturgiczny;1;os
animatorka;1;os
animatorka;2;os
animatorka;3;os
anime;1;wytw
animek;1;rz
animista;1;os
animizacja;1;por
animizm;1;umy
animowanie;1;czy
animowanie;2;czy
animowanie;3;czy
animowanie;4;czy
animozja;1;czuj
animus;1;umy
animusz;1;czuj
anioł;1;os
anioł;2;os
anioł morski;1;zw
anioł stróż;1;os
anioł stróż;2;os
aniołeczek;1;os
aniołeczek;2;os
aniołek;1;os
aniołek;2;os
anion;1;rz
aniridia;1;prc
anizogamia;1;prc
anizotropia;1;zj
anizyk;1;czas
ankieta;1;czy
ankieta;2;wytw
ankieta personalna;1;wytw
ankieter;1;os
ankieterka;1;os
ankietka;1;czy
ankietka;2;wytw
ankietowana;1;os
ankietowanie;1;czy
ankietowany;1;os
ankietyzacja;1;czy
ankietyzowanie;1;czy
ankra;1;wytw
ankrowanie;1;czy
ankus;1;wytw
ankylozaur;1;zw
annalista;1;os
annalistka;1;os
annalistyka;1;umy
annały;1;wytw
annały;2;wytw
Annasz;2;os
anoda;1;wytw
anodyna;1;grp
anoftalmia;1;prc
anoksemia;1;prc
anoksja;1;prc
anoksja;2;cech
anolis;1;zw
anomalia;1;zj
anomia;1;zj
anomia;2;umy
anomodonty;1;sys
anonim;1;por
anonim;2;os
anonimowość;1;cech
anons;1;por
anons;2;por
anons prasowy;1;wytw
anonsowanie;1;czy
anonsowanie;2;czy
anonsowanie;3;czy
anorchia;1;prc
anorchizm;1;prc
anoreksja;1;prc
anorektyczka;1;os
anorektyk;1;os
anorektyk;2;sbst
anormalność;1;st
anortyt;1;rz
ansa;1;czuj
ansambl;1;grp
ansambl;2;zdarz
anta;1;wytw
antaba;1;wytw
antaba;2;wytw
antabka;1;wytw
antagonista;1;os
antagonista;2;sbst
antagonista;3;czc
antagonista;4;os
antagonistka;1;os
antagonistka;2;os
antagonizm;1;czuj
antagonizowanie;1;czy
antał;1;wytw
antał;2;il
antałeczek;1;wytw
antałek;1;wytw
antecedencja;1;st
antecedens;1;zdarz
antedatowanie;1;czy
antekliza;1;rz
antena;1;czc
antena;2;wytw
antena dipolowa;1;wytw
antena dookólna;1;wytw
antena ferrytowa;1;wytw
antena fraktalna;1;wytw
antena helikalna;1;wytw
antena kierunkowa;1;wytw
antena mikropaskowa;1;wytw
antena Netusa;1;wytw
antena pokojowa;1;wytw
antena radiowa;1;wytw
antena ramowa;1;wytw
antena reflektorowa;1;wytw
antena satelitarna;1;wytw
antena śrubowa;1;wytw
antena telewizyjna;1;wytw
antena tubowa;1;wytw
antena typu V;1;wytw
antena Yagi;1;wytw
antena Yagi-Uda;1;wytw
antenat;1;os
antenatka;1;os
antepedium;1;wytw
antependium;1;wytw
antidotum;1;wytw
antocjan;1;sbst
antocyjan;1;sbst
antocyjanin;1;sbst
antologia;1;grp
antonim;1;por
antonimia;1;por
antonomazja;1;por
antonówka;1;rsl
antonówka;2;jedz
antracen;1;sbst
antrachinon;1;sbst
antracyt;1;rz
antraknoza;1;prc
antraks;1;prc
antrakt;1;czas
antreprener;1;os
antreprenerka;1;os
antrepryza;1;zwz
antresola;1;msc
antresola;2;wytw
antresola;3;msc
antropocentryczność;1;cech
antropocentryzm;1;umy
antropocentryzm;2;umy
antropofag;1;os
antropofagia;1;cech
antropofit;1;rsl
antropofobia;1;czuj
antropogeneza;1;prc
antropogeograf;1;os
antropogeografia;1;umy
antropoid;1;zw
antropoidy;1;sys
antropolatria;1;umy
antropolog;1;os
antropologia;1;umy
antropologia filozoficzna;1;umy
antropologia fizyczna;1;umy
antropologia kulturowa;1;umy
antropologia religijna;1;umy
antropologia społeczna;1;umy
antropolożka;1;os
antropometria;1;umy
antropomorfizacja;1;por
antropomorfizm;1;por
antroponimia;1;umy
antropopresja;1;zwz
antropotomia;1;umy
antropozofia;1;umy
antropozoonoza;1;prc
antrykot;1;jedz
anturium;1;rsl
antyamerykanizm;1;umy
antyatom;1;rz
antybiotyk;1;wytw
antybodziec;1;zwz
antybohater;1;os
antybohaterka;1;os
antybolszewik;1;os
antybroń;1;wytw
antycentrum;1;msc
antychryst;1;os
antychryst;2;os
antychryst;3;os
antyciało;1;rz
antycyklon;1;zj
antycypacja;1;umy
antycypacja;2;por
antycypacja;3;umy
antycypacja;4;por
antycypacja;5;prc
antycypacja;6;zj
antycypowanie;1;czy
antycząstka;1;rz
antydatowanie;1;czy
antydetonator;1;sbst
antyelektron;1;rz
antyestetyzm;1;umy
antyfaszysta;1;os
antyfaszystka;1;os
antyfaszyzm;1;umy
antyfeminista;1;os
antyfeministka;1;os
antyfeminizm;1;umy
antyferromagnetyk;1;sbst
antyfona;1;por
antyfonarz;1;wytw
antyfraza;1;por
antyfraza;2;por
antygen;1;sbst
antyglobalista;1;os
antyglobalistka;1;os
antyglobalizm;1;zwz
antygoryt;1;rz
antygradacja;1;por
antygwałty;1;wytw
antyk;1;wytw
antyk;2;czas
antykamera;1;msc
antykizowanie;1;czy
antyklerykalizm;1;umy
antyklerykał;1;os
antyklimaks;1;por
antyklina;1;zj
antykoagulant;1;wytw
antykolonializm;1;zwz
antykomunista;1;os
antykomunistka;1;os
antykomunizm;1;zwz
antykoncepcja;1;czy
antykról;1;os
antykwa;1;wytw
antykwariat;1;msc
antykwariat;2;msc
antykwariusz;1;os
antykwariuszka;1;os
antykwark;1;rz
antylepsja;1;por
antylogarytm;1;il
antylogia;1;por
antylopa;1;zw
antymateria;1;sbst
antymetabola;1;por
antymetateza;1;por
antymion;1;rz
antymon;1;sbst
antymonek;1;sbst
antymonek galu;1;sbst
antymonek glinu;1;sbst
antymonek indu;1;sbst
antymonit;1;sbst
antyneutrino;1;rz
antyneutrino elektronowe;1;rz
antyneutrino mionowe;1;rz
antyneutrino taonowe;1;rz
antyneutron;1;rz
antynomia;1;cech
antyoksydant;1;sbst
antypapież;1;os
antypasat;1;zj
antypatia;1;czuj
antypatyczność;1;cech
antypedagogika;1;umy
antypiryna;1;sbst
Antypody;1;msc
antypody;2;cech
antypody;3;msc
antypolonizm;1;zwz
antypowieść;1;wytw
antyproton;1;rz
antyrakieta;1;wytw
antyreklama;1;por
antyrojalista;1;os
antyrojalistka;1;os
antysemita;1;os
antysemitka;1;os
antysemityzm;1;umy
antyseptyk;1;wytw
antyseptyka;1;czy
antystrofa;1;wytw
antysyjonizm;1;zwz
antyszachy;1;zdarz
antyszambrowanie;1;st
antytalent;1;cech
antytalent;2;os
antytaon;1;rz
antyteatr;1;umy
antyterrorysta;1;os
antyterrorystka;1;os
antyteza;1;cech
antyteza;2;por
antyteza;3;por
antytoksyna;1;wytw
antytoksyna jadu żmij;1;wytw
antytoksyna tężcowa końska;1;wytw
antytrynitariusz;1;os
antytrynitaryzm;1;umy
antytrynitarz;1;os
antyutleniacz;1;sbst
antyutopia;1;por
antywestern;1;wytw
antywirus;1;wytw
anukleobionty;1;sys
anulowanie;1;czy
anuria;1;prc
anyż;1;jedz
anyż;2;rsl
anyż gwiaździsty;1;rsl
anyżek;1;jedz
anyżek;2;rsl
anyżówka;1;jedz
aojd;1;os
aojda;1;os
aorta;1;czc
aoryst;1;por
aoryst asygmatyczny;1;por
aoryst słowiański;1;por
aoryst sygmatyczny;1;por
aoryst sygmatyczny I;1;por
aoryst sygmatyczny II;1;por
Apacz;1;os
apanaże;1;pos
apanaże;2;pos
aparacik;1;wytw
aparat;1;wytw
aparat;2;wytw
aparat;3;wytw
aparat;4;grp
aparat;5;os
aparat absorpcyjny;1;wytw
aparat cyfrowy;1;wytw
aparat elektryczny;1;wytw
aparat fotograficzny;1;wytw
aparat krytyczny;1;por
aparat medyczny;1;wytw
aparat radiowy;1;wytw
aparat rentgenowski;1;wytw
aparat stereoskopowy;1;wytw
aparat telefoniczny;1;wytw
aparat tlenowy;1;wytw
aparat wylęgowy;1;wytw
aparatczyk;1;os
aparatka;1;os
aparatownia;1;msc
aparatura;1;grp
apartamencik;1;msc
apartament;1;msc
apartamentowiec;1;wytw
apartheid;1;zwz
aparycja;1;cech
apasz;1;os
apaszka;1;wytw
apatia;1;czuj
apatozaur;1;zw
apatryda;1;os
apatyt;1;rz
apeiron;1;umy
apeks;1;msc
apel;1;por
apel;2;zdarz
apelacja;1;wytw
apella;1;wytw
apelowanie;1;czy
apelowanie;2;zdarz
apelowanie;3;czy
apendyks;1;wytw
apercepcja;1;umy
apercepcja;2;zj
apercepcjonista;1;os
apercypowanie;1;st
aperitif;1;jedz
apertura;1;wytw
apetycik;1;czuj
apetycik;2;czuj
apetycik;3;czuj
apetyczność;1;cech
apetyt;1;czuj
apetyt;2;czuj
apetyt;3;czuj
aphelium;1;msc
apidologia;1;umy
apikalność;1;cech
apiologia;1;umy
apiterapia;1;umy
apitoksynoterapia;1;czy
aplauz;1;por
aplazja;1;prc
aplet;1;wytw
aplika;1;wytw
aplika;2;wytw
aplika;3;wytw
aplikacja;1;wytw
aplikacja;2;wytw
aplikacja;3;czy
aplikant;1;os
aplikantka;1;os
aplikantura;1;czy
aplikator;1;wytw
aplikowanie;1;czy
aplikowanie;2;czy
aplikowanie;3;czy
aplikowanie;4;czy
aplikowanie;5;czy
apocentrum;1;zj
apochromat;1;wytw
apodyktyczność;1;cech
apofonia;1;por
apoftegmat;1;por
apogeum;1;il
apogeum;2;zj
apokalipsa;1;por
apokalipsa;2;zdarz
apokalipsa;4;zdarz
Apokalipsa;5;wytw
apokopa;1;zj
apokryf;1;por
apolita;1;os
apolityczność;1;cech
apollo;1;os
Apollo;2;os
Apollon;1;os
apologeta;1;os
apologeta;2;os
apologetka;1;os
apologetyk;1;os
apologetyk;2;wytw
apologetyka;1;umy
apologia;1;por
apologia;2;por
apomiksja;1;prc
apomiksja fakultatywna;1;prc
apomiksja obligatoryjna;1;prc
apomorfina;1;sbst
apopleksja;1;prc
apoplektyk;1;os
apoptoza;1;prc
aporia;1;umy
aporia;2;por
aport;1;pos
aport;2;czy
aporter;1;zw
aposjopeza;1;por
apostata;1;os
apostatka;1;os
apostazja;1;zwz
aposterioryzm;1;umy
apostilb;1;il
apostolat;1;cel
apostolat;2;st
apostolstwo;1;zwz
apostolstwo;2;cel
apostoł;1;os
apostoł;2;os
apostoł;3;os
apostrof;1;por
apostrofa;1;por
apotema;1;umy
apotema;2;umy
apoteoza;1;por
apoteoza;2;umy
apoteoza;3;zwz
apoteozowanie;1;czy
apozycja;1;por
apraksja;1;zj
aprecjacja;1;pos
apretura;1;sbst
apreturowanie;1;czy
apriorysta;1;os
aprioryzm;1;umy
aprobata;1;por
aprobowanie;1;czy
aproksymacja;1;umy
aproksymacja funkcyjna;1;umy
aprosza;1;wytw
aprowidowanie;1;czy
aprowidowanie się;1;czy
aprowizacja;1;st
aprowizator;1;os
apsityria;1;prc
apsyda;1;msc
apt;1;czas
apteczka;1;wytw
apteczka;2;grp
apteczka;3;wytw
apteka;1;msc
aptekarka;1;os
aptekarka;2;os
aptekarska dokładność;1;cech
aptekarstwo;1;pos
aptekarz;1;os
aptekarz;2;os
aptekarzowa;1;os
aptekarzyna;1;os
aptekarzyna;2;os
Ar;1;sbst
ar;2;il
ara;1;zw
Arab;1;os
arab;2;zw
arabeska;1;wytw
arabeska;2;por
arabeska;3;zdarz
Arabia;1;msc
Arabia Saudyjska;1;msc
arabica;1;jedz
arabika;1;rsl
arabika;2;jedz
arabista;1;os
arabistka;1;os
arabistyka;1;umy
arabizacja;1;cel
arabizm;1;por
arabizowanie;1;czy
arabizowanie;2;czy
arabizowanie się;1;czy
arabka;1;zw
Arabka;2;os
Arabska Republika Egiptu;1;msc
arabszczyzna;1;umy
arabszczyzna;2;por
arachid;1;jedz
arachnofobia;1;czuj
arachnolog;1;os
arachnologia;1;umy
araczek;1;jedz
aragonit;1;rz
arak;1;jedz
aralia;1;rsl
araliowate;1;sys
Aramejczyk;1;os
aranż;1;wytw
aranżacja;1;wytw
aranżacja;2;czy
aranżacja;3;wytw
aranżer;1;os
aranżer;2;os
aranżer;3;wytw
aranżerka;1;os
aranżerka;2;os
aranżowanie;1;czy
aranżowanie;2;czy
arat;1;os
araukaria;1;rsl
arba;1;wytw
arbalet;1;wytw
arbaleta;1;wytw
arbiter;1;os
arbiter;2;os
arbiter;3;os
arbiter elegantiarum;1;os
arbitralność;1;cech
arbitralność;2;cech
arbitraż;1;por
arboretum;1;msc
arbuz;1;rsl
arbuz;2;jedz
arbuz;3;czc
arbuz kolokwinta;1;rsl
archaiczność;1;cech
archaik;1;czas
archaizacja;1;czy
archaizm;1;por
archaizm;2;wytw
archaizowanie;1;czy
Archangielsk;1;msc
archanioł;1;os
archaniołek;1;os
archenteron;1;czc
archeolog;1;os
archeologia;1;umy
archeologia podwodna;1;umy
archeolożka;1;os
archeony;1;sys
archeopteryks;1;zw
archeozoik;1;czas
archetyp;1;umy
archetyp;2;rz
archidiakon;1;os
archidiakon;2;por
archidiakonat;1;st
archidiakonat;2;msc
archidiecezja;1;msc
archijerej;1;os
archikatedra;1;msc
archimandryta;1;os
archimandryta;2;por
archipelag;1;msc
Archipelag Malajski;1;msc
archiprezbiter;1;os
archirej;1;os
architekci;1;grp
architekt;1;os
architekt krajobrazu;1;os
architekt wnętrz;1;os
architektka;1;os
architektka wnętrz;1;os
architektonika;1;umy
architektura;1;umy
architektura;2;umy
architektura harwardzka;1;umy
architektura komputera;1;umy
architektura mieszana;1;umy
architektura von Neumanna;1;umy
architektura wnętrz;1;umy
architraw;1;wytw
archiwalia;1;grp
archiwalność;1;cech
archiwariusz;1;os
archiwista;1;os
archiwista;2;os
archiwistka;1;os
archiwistka;2;os
archiwistyka;1;umy
archiwizacja;1;czy
archiwizacja;2;czy
archiwizacja danych;1;czy
archiwizowanie;1;czy
archiwolta;1;wytw
archiwum;1;grp
archiwum;2;grp
archiwum;3;msc
archiwum dźwiękowe;1;grp
archiwum filmowe;1;grp
archont;1;os
archozaur;1;zw
archozauromorfy;1;sys
archozaury;1;sys
arcybiskup;1;os
arcybiskup gnieźnieński;1;os
arcybiskupstwo;1;msc
arcybiskupstwo;2;st
arcybractwo;1;grp
arcydramat;1;wytw
arcydziełko;1;wytw
arcydzieło;1;por
arcydzieło;2;wytw
arcydzięgiel;1;rsl
arcykapłan;1;os
arcykapłanka;1;os
arcykomtur;1;os
arcyksiążę;1;os
arcyksięstwo;1;st
arcyksięstwo;2;grp
arcyksiężna;1;os
arcyksiężniczka;1;por
arcyłgarz;1;os
arcymistrz;1;os
arcymistrzyni;1;os
arcypasterz;1;os
arcywróg;1;os
areał;1;msc
arekowate;1;sys
arekowce;1;sys
aren;1;sbst
arena;1;msc
arena;2;msc
arena;3;umy
arena;4;msc
arenda;1;pos
arendarz;1;os
arenga;1;por
areola;1;rsl
areometr;1;wytw
areopag;1;zwz
areopag;2;grp
areopagita;1;os
areszt;1;msc
areszt;2;pos
areszt;3;msc
areszt;4;zwz
areszt domowy;1;zwz
areszt prewencyjny;1;zwz
areszt śledczy;1;msc
areszt tymczasowy;1;zwz
areszt wojskowy;1;zwz
aresztant;1;os
aresztantka;1;os
aresztowana;1;os
aresztowanie;1;czy
aresztowanie;2;czy
aresztowany;1;os
arfa;1;wytw
Argentyna;1;msc
Argentynka;1;os
Argentyńczyk;1;os
argentyt;1;rz
argillobentos;1;grp
argillon;1;grp
arginina;1;sbst
argon;1;sbst
argona;1;wytw
argonauta;1;os
argonauta;2;zw
argot;1;por
argumencik;1;umy
argumencik;2;umy
argumencik;3;umy
argument;1;por
argument;2;umy
argument;3;umy
argumentacja;1;czy
argumentacja;2;por
argumentowanie;1;czy
aria;1;por
arianin;1;os
arianin;2;os
arianizm;1;umy
arianka;1;os
ariergarda;1;grp
arioso;1;por
arka;1;wytw
arka;2;wytw
arka Noego;1;wytw
Arka Przymierza;1;wytw
arka przymierza;2;wytw
arkabalista;1;wytw
arkabuz;1;wytw
arkada;1;wytw
arkadia;1;msc
arkadka;1;wytw
arkan;1;wytw
arkana;1;umy
arkany;1;umy
arkatura;1;wytw
arkbalista;1;wytw
arkebuz;1;wytw
arkebuzer;1;os
arkoza;1;sbst
Arktur;1;rz
Arktyka;1;msc
arkubalista;1;wytw
arkusik;1;wytw
arkusz;1;wytw
arkusz autorski;1;wytw
arkusz drukarski;1;wytw
arkusz introligatorski;1;wytw
arkusz kalkulacyjny;1;wytw
arkusz kalkulacyjny;2;wytw
arkusz wydawniczy;1;wytw
arlekin;1;os
arlekin;2;zw
arlekinada;1;cech
arlekinada;2;wytw
arlekinada;3;czy
armada;1;grp
armada;2;zwz
armagnac;1;msc
armagnac;2;jedz
armaniak;1;jedz
armaniak;2;msc
armata;1;wytw
armata przeciwlotnicza Boforsa;1;wytw
armatka;1;wytw
armator;1;zwz
armatorka;1;os
armatura;1;grp
armatura;2;grp
armatura;3;wytw
Armenia;1;msc
Armenka;1;os
Armeńczyk;1;os
armia;1;zwz
armia;2;grp
armia;3;grp
armia;4;grp
Armia Czerwona;1;grp
Armia Krajowa;1;grp
armia rzymska;1;grp
armia starożytnego Rzymu;1;grp
armia tatarska;1;grp
armila;1;umy
arminianie;1;grp
