lemma;variant;domain;lemma;variant;domain
krzyżowanie mieczy;1;2;krzyżować miecze;1;30
krzyżowanie szabli;1;2;krzyżować szablę;1;30
krzyżowanie szpady;1;2;krzyżować szpadę;1;30
krzyżowanie miecza;1;2;krzyżować miecz;1;30
rajcowanie;1;2;rajcować;1;30
pogadywanie;2;2;pogadywać;2;30
stawianie się;1;2;stawiać się;1;30
wierzganie;2;2;wierzgać;2;30
podskakiwanie;3;2;podskakiwać;3;30
fikanie;4;2;fikać;4;39
szuranie;1;2;szurać;2;39
powstawanie;2;2;powstawać;2;30
wykluczanie;2;2;wykluczać;2;29
wyłączanie;5;2;wyłączać;5;29
płynięcie pod prąd;1;2;płynąć pod prąd;1;30
zwalczanie się;1;2;zwalczać się;1;39
oddalanie;7;2;oddalać;7;30
odtrącanie;2;2;odtrącać;2;39
stawianie czoła;1;2;stawiać czoła;1;30
odmawianie;1;2;odmawiać;1;30
stawanie dęba;1;2;stawać dęba;1;30
tupanie;2;2;tupać;2;35
odrzucanie;4;2;odrzucać;4;29
buntowanie się;1;2;buntować się;1;39
burzenie się;2;2;burzyć się;2;39
bojkotowanie;1;2;bojkotować;1;39
zwalczanie;1;2;zwalczać;1;31
walczenie;3;2;walczyć;3;30
wojowanie;1;2;wojować;1;30
stawanie okoniem;1;2;stawać okoniem;1;30
stawanie sztorcem;1;2;stawać sztorcem;1;30
rokoszowanie;1;2;rokoszować;1;39
powstawanie;5;2;powstawać;5;39
sprzeciwianie się;1;2;sprzeciwiać się;1;30
protestowanie;1;2;protestować;1;30
oponowanie;1;2;oponować;1;30
hałasowanie;2;2;hałasować;2;30
przeciwstawianie się;1;2;przeciwstawiać się;1;30
stawianie oporu;1;2;stawiać opór;1;30
sprężynowanie;1;2;sprężynować;1;33
przekopywanie;2;2;przekopywać;2;36
kopanie;3;2;kopać;3;28
skopywanie;1;2;skopywać;1;28
motykowanie;1;2;motykować;1;28
plantowanie;1;2;plantować;1;34
talerzowanie;1;2;talerzować;1;34
pędzenie;1;2;pędzić;1;34
zrywanie;4;2;zrywać;4;33
rwanie;5;2;rwać;5;33
uprawianie;1;2;uprawiać;1;34
kultywowanie;1;2;kultywować;1;34
spulchnianie;1;2;spulchniać;1;28
bronowanie;1;2;bronować;1;34
gracowanie;1;2;gracować;1;34
zbieranie;3;2;zbierać;4;38
zaliczanie;1;2;zaliczać;1;30
wysiadywanie;1;2;wysiadywać;1;34
dotrzymywanie;1;2;dotrzymywać;1;30
praktykowanie;1;2;praktykować;1;39
spełnianie;1;2;spełniać;1;39
wywiązywanie się;1;2;wywiązywać się;1;39
wykonywanie;1;2;wykonywać;1;39
wypełnianie;5;2;wypełniać;5;39
werbowanie;3;2;werbować;3;39
rekrutowanie;2;2;rekrutować;2;39
awansowanie;3;2;awansować;3;39
dopełnianie;4;2;dopełniać;4;39
rozwiązywanie;3;2;rozwiązywać;3;34
wyrabianie;2;2;wyrabiać;2;39
przeprowadzanie;4;2;przeprowadzać;4;39
doprowadzanie;3;2;doprowadzać;3;28
zdawanie;2;2;zdawać;2;39
dostawanie się;3;2;dostawać się;3;39
przechodzenie;17;2;przechodzić;17;29
przechodzenie;5;2;przechodzić;5;39
rozgrywanie;3;2;rozgrywać;3;31
dochowywanie;2;2;dochowywać;2;39
prowadzenie;2;2;prowadzić;2;28
przodowanie;1;2;przodować;1;28
rozgramianie;1;2;rozgramiać;1;31
rozbijanie;5;2;rozbijać;5;31
przegłosowywanie;1;2;przegłosowywać;1;39
wypunktowywanie;1;2;wypunktowywać;1;31
przetrzymywanie;3;2;przetrzymywać;3;40
rozkładanie;7;2;rozkładać;7;31
przewalanie;1;2;przewalać;1;36
przeczekiwanie;2;2;przeczekiwać;2;40
deklasowanie;1;2;deklasować;1;31
opitalanie;1;2;opitalać;1;31
przegłosowywanie się;1;2;przegłosowywać się;1;39
podcinanie;3;2;podcinać;3;36
obalanie;1;2;obalać;1;36
przewyższanie;1;2;przewyższać;1;31
bicie;11;2;bić;11;31
odgrywanie się;3;2;odgrywać się;3;31
przewracanie;1;2;przewracać;1;36
wywracanie;1;2;wywracać;1;36
rozprawianie się;2;2;rozprawiać się;2;39
załatwianie z ... rachunków;1;2;załatwiać z ... rachunki;1;39
wyrównywanie z ... rachunków;1;2;wyrównywać z ... rachunki;1;39
załatwianie się;5;2;załatwiać się;5;39
przesypianie;4;2;przesypiać;4;40
walenie;7;2;walić;7;36
faulowanie;1;2;faulować;1;39
powalanie;3;2;powalać;3;36
rzucanie;10;2;rzucać;10;36
ogrywanie;1;2;ogrywać;1;31
znoszenie;10;2;znosić;10;31
wygrywanie;1;2;wygrywać;1;31
zwyciężanie;1;2;zwyciężać;1;31
pokonywanie;1;2;pokonywać;1;31
zmawianie się;2;2;zmawiać się;2;39
namawianie się;1;2;namawiać się;1;39
werbowanie się;1;2;werbować się;1;39
kupowanie;7;2;kupować;7;39
przysiadywanie się;2;0;przysiadywać się;2;39
dobijanie;2;2;dobijać;2;39
dochodzenie;2;2;dochodzić;2;38
podchwytywanie;1;2;podchwytywać;1;39
wchodzenie;5;2;wchodzić;5;39
przysiadanie się;1;2;przysiadać się;1;39
dosiadanie się;1;2;dosiadać się;1;39
wstępowanie;3;2;wstępować;3;39
przystępowanie;3;2;przystępować;3;39
przystawanie;4;2;przystawać;4;39
przyłączanie się;1;2;przyłączać się;1;39
dołączanie;2;2;dołączać;2;39
doszlusowywanie;2;2;doszlusowywać;2;39
szlusowanie;1;2;szlusować;1;39
dochodzenie;21;2;dochodzić;21;39
wkupywanie się;1;2;wkupywać się;1;39
kupowanie;4;2;kupować;4;39
podłączanie się;1;2;podłączać się;1;39
zaciąganie się;3;2;zaciągać się;3;39
obfitowanie;1;23;obfitować;1;38
bycie w posiadaniu;1;23;być w posiadaniu;1;38
posiadanie;2;23;posiadać;2;38
opływanie;4;23;opływać;4;38
kąpanie się;3;23;kąpać się;3;38
zawieranie;3;23;zawierać;3;40
mieszczenie;1;23;mieścić;1;40
obejmowanie;3;23;obejmować;3;40
posiadanie;5;23;posiadać;5;40
skrzenie się;2;23;skrzyć się;2;40
skrzenie;2;23;skrzyć;2;40
tonięcie;7;23;tonąć;7;40
miewanie;2;18;miewać;2;38
płynięcie;9;23;płynąć;8;36
zawieranie;1;23;zawierać;1;30
mieszczenie;2;23;mieścić;2;29
pływanie;6;23;pływać;6;40
skrywanie;4;23;skrywać;4;40
krycie;4;23;kryć;4;40
ukrywanie;1;23;ukrywać;1;40
posiadanie;4;23;posiadać;4;39
utrzymywanie;8;2;utrzymywać;8;39
trzymanie;10;2;trzymać;10;40
dołowanie;2;2;dołować;2;34
kopcowanie;1;2;kopcować;1;34
przetrzymywanie;1;2;przetrzymywać;1;28
trzymanie;4;2;trzymać;4;28
przechowywanie;3;2;przechowywać;3;39
zachowywanie;4;2;zachowywać;4;38
zatrzymywanie;7;2;zatrzymywać;7;38
oszczędzanie;5;2;oszczędzać;5;38
bukowanie;1;2;bukować;1;30
zamawianie;6;2;zamawiać;6;39
chowanie;3;2;chować;3;40
trzymanie;11;2;trzymać;11;40
zostawianie;5;2;zostawiać;5;39
odkładanie;5;2;odkładać;5;39
pozostawianie;3;2;pozostawiać;3;39
przechowywanie;1;2;przechowywać;1;38
zdążanie;2;2;zdążać;2;36
dotrzymywanie;2;2;dotrzymywać;2;28
dochowywanie;1;2;dochowywać;1;28
nadążanie;1;2;nadążać;1;36
dotrzymywanie kroku;1;2;dotrzymywać kroku;1;36
zachowywanie;5;2;zachowywać;5;39
garażowanie;2;2;garażować;2;40
utrzymywanie;7;2;utrzymywać;7;40
rezerwowanie;1;2;rezerwować;1;39
koszarowanie;1;2;koszarować;1;28
koszarzenie;1;2;koszarzyć;1;28
fortyfikowanie się;1;2;fortyfikować się;1;34
ubezpieczanie;3;2;ubezpieczać;3;39
asekurowanie;1;2;asekurować;1;39
ratowanie;2;2;ratować;2;39
odratowywanie;1;2;odratowywać;1;39
ocalanie;1;2;ocalać;1;39
wybawianie;1;2;wybawiać;1;39
zbawianie;1;2;zbawiać;1;39
odgradzanie się;2;2;odgradzać się;2;34
obstawianie;4;2;obstawiać;4;31
krycie;8;2;kryć;8;39
wybranianie;1;2;wybraniać;1;30
obstawianie;3;2;obstawiać;3;39
chronienie;1;2;chronić;1;39
bronienie;3;2;bronić;3;39
ochranianie;1;2;ochraniać;1;39
chronienie się;1;2;chronić się;1;39
bronienie się;2;2;bronić się;2;39
ochranianie się;1;2;ochraniać się;1;39
oszczędzanie;2;2;oszczędzać;2;35
zaoszczędzanie;1;2;zaoszczędzać;1;35
osłanianie;3;2;osłaniać;3;39
uzbrajanie się;1;2;uzbrajać się;1;38
zbrojenie się;1;2;zbroić się;1;38
zamykanie się;6;2;zamykać się;6;39
zabezpieczanie się;2;2;zabezpieczać się;2;28
salwowanie;1;2;salwować;1;39
ubezpieczanie się;1;2;ubezpieczać się;1;39
asekurowanie się;1;2;asekurować się;1;39
wyciąganie;9;2;wyciągać;9;39
wydostawanie;3;2;wydostawać;3;39
wydobywanie;6;2;wydobywać;6;39
wyprowadzanie;6;2;wyprowadzać;6;39
wracanie na tarczy;1;23;wracać na tarczy;1;39
tracenie;5;23;tracić;5;38
przejadanie;1;2;przejadać;1;38
przegrywanie;1;23;przegrywać;1;39
ponoszenie porażki;2;23;ponosić porażkę;2;39
przepadanie;6;23;przepadać;6;28
puszczanie;1;2;puszczać;1;38
ustępowanie;6;23;ustępować;6;40
rozpieprzanie;3;2;rozpieprzać;3;38
przepijanie;2;2;przepijać;2;38
odpadanie;3;23;odpadać;3;39
rozpraszanie;8;2;rozpraszać;8;38
trwonienie;1;2;trwonić;1;38
roztrwanianie;1;2;roztrwaniać;1;38
przerzynanie;2;2;przerzynać;2;38
upadanie na duchu;1;23;upadać na duchu;1;35
oblewanie;6;23;oblewać;6;39
wykładanie się;2;23;wykładać się;2;39
przepuszczanie;7;2;przepuszczać;7;38
potykanie się;4;23;potykać się;4;39
bankrutowanie;1;2;bankrutować;1;38
plajtowanie;1;2;plajtować;1;38
nadpłacanie;1;2;nadpłacać;1;38
przepłacanie;1;2;przepłacać;1;38
płacenie jak za zboże;1;2;płacić jak za zboże;1;38
ubożenie;2;2;ubożeć;2;38
biednienie;1;2;biednieć;1;38
popadanie w niedostatek;1;2;popadać w niedostatek;1;38
zaprzepaszczanie;1;2;zaprzepaszczać;1;38
marnowanie;1;2;marnować;1;38
marnotrawienie;1;2;marnotrawić;1;38
tracenie;3;2;tracić;3;38
upadanie;2;2;upadać;2;38
dawanie;8;2;dawać;8;38
pauperyzowanie się;1;2;pauperyzować się;1;28
szastanie się;2;2;szastać się;2;39
podupadanie;2;2;podupadać;2;28
świadczenie;4;2;świadczyć;4;38
zadatkowanie;1;2;zadatkować;1;38
łożenie;1;2;łożyć;1;38
pokrywanie;4;2;pokrywać;4;38
dopłacanie;1;2;dopłacać;1;38
płacenie;1;2;płacić;1;38
refundowanie;1;2;refundować;1;38
wpłacanie;1;2;wpłacać;1;38
dotowanie;1;2;dotować;1;38
dofinansowywanie;1;2;dofinansowywać;1;38
dawanie dotacji;1;2;dawać dotację;1;38
honorowanie;3;2;honorować;3;38
przekazywanie;4;2;przekazywać;4;38
zakładanie;9;2;zakładać;9;38
subsydiowanie;1;2;subsydiować;1;38
subwencjonowanie;1;2;subwencjonować;1;38
popieranie się;1;2;popierać się;1;30
służenie;3;2;służyć;3;39
przepychanie;5;2;przepychać;5;29
spuszczanie;3;2;spuszczać;3;33
żartowanie;2;2;żartować;2;30
dowcipkowanie;1;2;dowcipkować;1;30
wspomaganie się;2;2;wspomagać się;2;39
popieranie;1;2;popierać;1;39
stanie po ... stronie;1;2;stać po ... stronie;1;39
trzymanie ... strony;1;2;trzymać ... stronę;1;39
branie ... strony;1;2;brać ... stronę;1;39
bawienie;3;2;bawić;3;35
optowanie;2;2;optować;2;39
wykupywanie;4;2;wykupywać;4;39
odblokowywanie;5;2;odblokowywać;5;31
firmowanie;2;2;firmować;2;39
przeprowadzanie;3;2;przeprowadzać;3;39
przecieranie;4;2;przecierać;4;39
śmieszenie;1;2;śmieszyć;1;35
rozśmieszanie;1;2;rozśmieszać;1;35
rozbawianie;1;2;rozbawiać;1;35
ratowanie;1;2;ratować;1;39
podnoszenie;4;2;podnosić;4;33
unoszenie;4;2;unosić;4;33
reanimowanie;2;2;reanimować;2;39
przywracanie ... do życia;1;2;przywracać ... do życia;1;39
wyswobadzanie;2;2;wyswobadzać;2;39
wyswabadzanie;2;2;wyswabadzać;2;39
wyzwalanie;1;2;wyzwalać;1;39
uwalnianie;4;2;uwalniać;4;39
oswobadzanie;3;2;oswobadzać;3;39
oswabadzanie;2;2;oswabadzać;2;39
wtórowanie;2;2;wtórować;2;39
opowiadanie się;2;2;opowiadać się;2;39
ratowanie się;2;2;ratować się;2;39
świadczenie;6;2;świadczyć;6;39
wyświadczanie;1;2;wyświadczać;1;39
pomaganie;1;2;pomagać;1;39
dopomaganie;1;2;dopomagać;1;39
wspomaganie;1;2;wspomagać;1;39
wspieranie;1;2;wspierać;1;39
niesienie pomocy;1;2;nieść pomoc;1;39
podpieranie;2;2;podpierać;2;35
udzielanie pomocy;1;2;udzielać pomocy;1;28
przychodzenie z pomocą;1;2;przychodzić z pomocą;1;28
oswobadzanie;2;2;oswobadzać;2;33
wyswobadzanie;1;2;wyswobadzać;1;33
oswabadzanie;1;2;oswabadzać;1;33
wyswabadzanie;1;2;wyswabadzać;1;33
wyzwalanie;2;2;wyzwalać;2;33
uwalnianie;3;2;uwalniać;3;33
pocieszanie;1;2;pocieszać;1;35
dodawanie otuchy;1;2;dodawać otuchy;1;30
podnoszenie na duchu;1;2;podnosić na duchu;1;35
podtrzymywanie na duchu;1;2;podtrzymywać na duchu;1;35
podtrzymywanie;4;2;podtrzymywać;4;29
wspieranie;2;2;wspierać;2;35
krzepienie;2;2;krzepić;2;35
pokrzepianie;2;2;pokrzepiać;2;35
skrzepianie;1;2;skrzepiać;1;35
czynienie dobra;1;2;czynić dobro;1;39
rozkuwanie;1;2;rozkuwać;1;33
odratowywanie;2;2;odratowywać;2;39
protegowanie;1;2;protegować;1;39
budowanie;5;2;budować;5;30
rozpętywanie;1;2;rozpętywać;1;33
podtrzymywanie się;1;2;podtrzymywać się;1;30
rozweselanie;1;2;rozweselać;1;35
rozchmurzanie;1;2;rozchmurzać;1;35
rozpogadzanie;1;2;rozpogadzać;1;29
wypogadzanie;1;2;wypogadzać;1;29
odbijanie;6;2;odbijać;6;31
podbudowywanie;3;2;podbudowywać;3;30
powalanie;4;2;powalać;4;31
odstrzeliwanie;1;2;odstrzeliwać;1;28
spalanie;5;2;spalać;5;31
tracenie;4;2;tracić;4;31
wybijanie;6;2;wybijać;6;31
wyrzynanie;2;2;wyrzynać;2;31
wieszanie;3;2;wieszać;3;33
napadanie;1;2;napadać;1;31
zabijanie;1;2;zabijać;1;31
uśmiercanie;1;2;uśmiercać;1;31
załatwianie;5;2;załatwiać;5;31
wyduszanie;4;2;wyduszać;4;31
dobijanie;3;2;dobijać;3;33
zamęczanie;2;2;zamęczać;2;35
trucie;5;2;truć;5;31
zatruwanie;2;2;zatruwać;2;31
otruwanie;1;2;otruwać;1;31
gazowanie;5;2;gazować;5;28
zaczepianie;3;2;zaczepiać;3;31
eksterminowanie;1;2;eksterminować;1;28
zaczynanie;5;2;zaczynać;5;39
zadzieranie;3;2;zadzierać;3;39
linczowanie;1;2;linczować;1;28
krzyżowanie;4;2;krzyżować;4;31
gilotynowanie;2;2;gilotynować;2;28
atakowanie;2;2;atakować;2;31
dławienie;7;2;dławić;7;33
zagryzanie się;1;2;zagryzać się;1;31
duszenie;7;2;dusić;7;33
zagładzanie;1;2;zagładzać;1;28
zamarzanie;6;2;zamarzać;6;28
koszenie;4;2;kosić;4;39
rozwalanie;6;2;rozwalać;6;31
mordowanie;1;2;mordować;1;31
wykańczanie;5;2;wykańczać;5;31
kładzenie trupem;1;2;kłaść trupem;1;31
zgładzanie;1;2;zgładzać;1;31
wykończanie;4;2;wykończać;2;31
kamienowanie;1;2;kamienować;1;33
polowanie;3;2;polować;3;31
ścinanie;4;2;ścinać;4;33
dekapitowanie;1;2;dekapitować;1;33
zagryzanie;2;2;zagryzać;2;31
ubijanie;3;2;ubijać;3;31
dorzynanie;1;2;dorzynać;1;28
tłuczenie;10;2;tłuc;10;31
zarzynanie;1;2;zarzynać;1;31
bicie;10;2;bić;10;31
rżnięcie;5;2;rżnąć;5;31
usypianie;3;2;usypiać;3;28
zamarzanie;3;2;zamarzać;3;28
dziesiątkowanie;1;2;dziesiątkować;1;31
rozstrzeliwanie;1;2;rozstrzeliwać;1;28
okaleczanie;1;2;okaleczać;1;35
przystopowywanie;1;2;przystopowywać;1;28
ukracanie;1;2;ukracać;1;28
sprowadzanie;6;2;sprowadzać;6;29
częstowanie;1;2;częstować;1;39
głodzenie;1;2;głodzić;1;32
wyżywanie się;1;2;wyżywać się;1;39
ograniczanie;1;2;ograniczać;1;28
limitowanie;1;2;limitować;1;28
reglamentowanie;2;2;reglamentować;2;39
dyskryminowanie;1;2;dyskryminować;1;39
dławienie;5;2;dławić;5;39
krzywdzenie;1;2;krzywdzić;1;35
nękanie;1;2;nękać;1;39
głodzenie się;1;2;głodzić się;1;32
tłamszenie;4;2;tłamsić;4;35
przytłamszanie;1;2;przytłamszać;1;35
krępowanie;2;2;krępować;2;28
zabijanie się;1;2;zabijać się;1;31
męczenie;2;2;męczyć;2;35
znęcanie się;1;2;znęcać się;1;35
pastwienie się;1;2;pastwić się;1;35
maltretowanie;1;2;maltretować;1;35
uciskanie;2;2;uciskać;2;39
ciemiężenie;1;2;ciemiężyć;1;39
szarpanie;5;2;szarpać;5;31
redukowanie;3;2;redukować;3;29
torturowanie;1;2;torturować;1;35
zaszczuwanie;2;2;zaszczuwać;2;39
wyniszczanie;2;2;wyniszczać;2;28
wytruwanie;1;2;wytruwać;1;28
dziesiątkowanie;2;2;dziesiątkować;2;28
niszczenie;5;2;niszczyć;4;39
dezintegrowanie;1;2;dezintegrować;1;28
zabijanie;5;2;zabijać;5;31
wygładzanie;3;2;wygładzać;3;31
wykończanie;2;2;wykończać;5;39
wykańczanie;4;2;wykańczać;4;39
pogrążanie;1;2;pogrążać;1;39
gubienie;3;2;gubić;3;39
niweczenie;1;2;niweczyć;1;39
unicestwianie;1;2;unicestwiać;1;39
rozwalanie;4;2;rozwalać;4;39
latynizowanie;2;2;latynizować;2;29
zrywanie;9;2;zrywać;9;39
wynaradawianie;1;2;wynaradawiać;1;39
wykorzenianie;2;2;wykorzeniać;2;39
szarganie;1;2;szargać;1;39
plugawienie;1;2;plugawić;1;39
zadawanie;1;2;zadawać;1;35
kompromitowanie;1;2;kompromitować;1;39
wydurnianie się;1;2;wydurniać się;1;39
blamowanie się;1;2;blamować się;1;39
hańbienie;1;2;hańbić;1;39
brukanie;1;2;brukać;1;39
kalanie;1;2;kalać;1;39
plamienie;2;2;plamić;2;39
zniesławianie;1;2;zniesławiać;1;39
podlenie;1;2;podlić;1;39
kompromitowanie się;1;2;kompromitować się;1;39
dyskredytowanie się;1;2;dyskredytować się;1;39
ośmieszanie się;1;2;ośmieszać się;1;40
wygłupianie się;1;2;wygłupiać się;1;39
kompromitowanie się;2;2;kompromitować się;2;39
szkodzenie;1;2;szkodzić;1;39
działanie w złej wierze;1;2;działać w złej wierze;1;39
zadawanie ... gwałtu;1;2;zadawać ... gwałt;1;29
zeszmacanie;2;2;zeszmacać;2;39
błaźnienie się;1;2;błaźnić się;1;39
intrygowanie;1;2;intrygować;1;39
motanie;2;2;motać;2;39
podgryzanie;1;2;podgryzać;1;39
zabijanie;2;2;zabijać;2;28
prostytuowanie;1;2;prostytuować;1;39
garbienie się;1;2;garbić się;1;36
balastowanie;3;2;balastować;3;36
pochylanie się;1;2;pochylać się;1;36
chylenie się;1;2;chylić się;1;36
nachylanie się;1;2;nachylać się;1;36
przychylanie się;2;2;przychylać się;2;36
schylanie się;1;2;schylać się;1;36
wyginanie się;1;2;wyginać się;1;36
zginanie się;2;2;zginać się;2;36
przeginanie się;1;2;przeginać się;1;36
podawanie się;2;2;podawać się;2;36
przechylanie się;2;2;przechylać się;2;40
chylenie się;4;2;chylić się;4;40
odchylanie się;1;2;odchylać się;1;36
kulenie się;1;2;kulić się;1;36
kurczenie się;3;2;kurczyć się;3;36
przykulanie się;1;2;przykulać się;1;36
skulanie się;1;2;skulać się;1;36
stulanie się;3;2;stulać się;3;36
przechylanie się;1;2;przechylać się;1;36
przewieszanie się;1;2;przewieszać się;1;36
uchylanie się;2;2;uchylać się;2;36
umykanie;4;2;umykać;4;36
przyginanie się;1;2;przyginać się;1;36
wychylanie się;2;2;wychylać się;2;36
osrywanie;2;2;osrywać;2;29
lekceważenie;1;2;lekceważyć;1;29
bagatelizowanie;1;2;bagatelizować;1;29
banalizowanie;1;2;banalizować;1;29
ignorowanie;1;2;ignorować;1;29
bimbanie;1;2;bimbać;1;29
granie na nosie;1;2;grać na nosie;1;29
machanie ... ręką;1;2;machać ... ręką;1;29
postponowanie;1;2;postponować;1;29
patrzenie;3;2;patrzyć;3;29
patrzenie się;2;2;patrzyć się;3;29
igranie;1;2;igrać;1;39
ośmieszanie;1;2;ośmieszać;1;34
zapuszczanie;2;2;zapuszczać;2;39
znoszenie się;2;2;znosić się;2;35
kanonizowanie;1;2;kanonizować;1;39
wygwizdywanie;1;2;wygwizdywać;1;30
spluwanie na ...;1;2;spluwać na ...;1;29
chromolenie;1;2;chromolić;1;29
traktowanie;1;2;traktować;1;40
odnoszenie się;1;2;odnosić się;1;40
obchodzenie się;1;2;obchodzić się;1;39
akceptowanie;1;2;akceptować;1;29
wyróżnianie;3;2;wyróżniać;2;39
faworyzowanie;1;2;faworyzować;1;39
uprzywilejowywanie;1;2;uprzywilejowywać;1;39
obcyndalanie się;1;2;obcyndalać się;1;39
znoszenie;3;2;znosić;3;35
faworyzowanie się;1;2;faworyzować się;1;39
stawianie ... ołtarzy;1;2;stawiać ... ołtarze;1;28
tolerowanie;1;2;tolerować;1;39
cierpienie;2;2;cierpieć;2;39
plucie;3;2;pluć;3;29
zaniedbywanie;1;2;zaniedbywać;1;39
zapominanie;2;2;zapominać;2;39
nobilitowanie się;2;2;nobilitować się;2;28
nobilitowanie;1;2;nobilitować;1;28
zachwaszczanie;1;2;zachwaszczać;1;28
wykpiwanie;1;2;wykpiwać;1;39
przejmowanie się;1;2;przejmować się;1;35
branie do serca;1;2;brać do serca;1;35
śmianie się;3;2;śmiać się;3;29
zaszczycanie;1;2;zaszczycać;1;39
dystansowanie się;1;2;dystansować się;1;29
kichanie;1;2;kichać;1;29
traktowanie się;1;2;traktować się;1;39
beatyfikowanie;1;2;beatyfikować;1;39
plwanie;1;2;plwać;1;29
stawianie ... na piedestale;1;2;stawiać ... na piedestale;1;28
wynoszenie ... na piedestał;1;2;wynosić ... na piedestał;1;28
wywyższanie;1;2;wywyższać;1;30
wynoszenie;4;2;wynosić;4;39
pieprzenie;3;2;pieprzyć;3;29
wyśmiewanie;1;2;wyśmiewać;1;39
obśmiewanie;1;2;obśmiewać;1;39
pomiatanie;1;2;pomiatać;1;29
ignorowanie się;1;2;ignorować się;1;29
gardzenie;2;2;gardzić;2;29
pogardzanie;2;2;pogardzać;2;29
patrzenie ... jak w święty obraz;1;2;patrzeć ... jak w święty obraz;1;35
patrzenie ... jak w obrazek;1;2;patrzeć ... jak w obrazek;1;35
patrzenie ... jak w tęczę;1;2;patrzeć ... jak w tęczę;1;35
patrzenie .... jak w święty obraz;1;2;wpatrywać się .... jak w święty obraz;1;35
wpatrywanie się ... jak w obrazek;1;2;wpatrywać się ... jak w obrazek;1;35
wpatrywanie się ... jak w tęczę;1;2;wpatrywać się ... jak w tęczę;1;35
ocenianie się;1;2;oceniać się;1;35
ceregielenie się;1;2;ceregielić się;1;39
cackanie się;1;2;cackać się;1;39
certowanie się;1;2;certować się;1;39
ciaćkanie się;1;2;ciaćkać się;1;39
patyczkowanie się;1;2;patyczkować się;1;39
patrzenie przez palce;1;2;patrzeć przez palce;1;39
sranie;2;2;srać;2;29
olewanie;1;2;olewać;1;29
lanie;6;2;lać;6;29
gardzenie;1;2;gardzić;1;39
pogardzanie;1;2;pogardzać;1;39
obśmiewanie się;1;2;obśmiewać się;1;39
gwizdanie;6;2;gwizdać;5;29
osądzanie się;2;2;osądzać się;2;35
bumelowanie;1;2;bumelować;1;39
zatykanie uszu na ...;1;2;zatykać uszy na ...;1;29
zamykanie uszu na ...;1;2;zamykać uszy na ...;1;29
pierdolenie;2;2;pierdolić;2;29
walenie;8;2;walić;8;29
forytowanie;1;2;forytować;1;30
uniewinnianie;2;2;uniewinniać;2;39
podchodzenie;2;2;podchodzić;2;29
fetowanie;2;2;fetować;2;39
dyganie;1;2;dygać;1;39
salutowanie;1;2;salutować;1;30
bicie pokłonów;1;2;bić pokłony;1;39
wspomaganie się;1;2;wspomagać się;1;39
goszczenie;1;2;gościć;1;39
przyjmowanie;1;2;przyjmować;1;39
ugaszczanie;1;2;ugaszczać;1;39
podejmowanie;2;2;podejmować;2;39
pozdrawianie;1;2;pozdrawiać;1;30
rozgaszczanie się;1;2;rozgaszczać się;1;39
kłanianie się;3;2;kłaniać się;3;30
witanie się;1;2;witać się;1;30
bicie czołem;1;2;bić czołem;1;39
prostytuowanie się;1;2;prostytuować się;1;40
kontynuowanie;1;2;kontynuować;1;36
ciągnięcie;3;2;ciągnąć;3;39
ułatwianie;1;2;ułatwiać;1;39
wiedzenie;4;2;wieść;4;39
toczenie;2;2;toczyć;2;39
prowadzenie;1;2;prowadzić;1;39
nocowanie;2;2;nocować;2;39
kłanianie się;1;2;kłaniać się;1;39
składanie ukłonu;1;2;składać ukłon;1;39
posiłkowanie się;1;2;posiłkować się;1;39
upraszczanie;2;2;upraszczać;2;39
witanie;1;2;witać;1;30
pozdrawianie się;1;2;pozdrawiać się;1;30
uchylanie kapelusza;1;2;uchylać kapelusza;1;39
składanie pokłonu;1;2;składać pokłon;1;39
robienie czegoś motywowanego względami społecznymi;1;2;robić coś motywowanego względami społecznymi;1;39
